,fil_name,DM,tsamp,fsamp,sn_peak,sn_peak_idx
33,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52766_cor_O8.fil,527.66,6.4e-05,0.125,49.85934634971069,30142
34,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52768_cor_O8.fil,527.68,6.4e-05,0.125,50.18095967941802,30142
35,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52770_cor_O8.fil,527.7,6.4e-05,0.125,50.64209421030239,30142
36,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52772_cor_O8.fil,527.72,6.4e-05,0.125,50.77203109960679,30142
37,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52774_cor_O8.fil,527.74,6.4e-05,0.125,51.09629397463074,30142
38,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52776_cor_O8.fil,527.76,6.4e-05,0.125,50.80824112627959,30142
39,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52778_cor_O8.fil,527.78,6.4e-05,0.125,50.74895647718456,30142
40,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52780_cor_O8.fil,527.8,6.4e-05,0.125,50.78105302196487,30142
41,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52782_cor_O8.fil,527.82,6.4e-05,0.125,50.71311100101658,30141
42,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52784_cor_O8.fil,527.84,6.4e-05,0.125,51.13154408656308,30141
43,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52786_cor_O8.fil,527.86,6.4e-05,0.125,51.45687926326969,30141
44,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52788_cor_O8.fil,527.88,6.4e-05,0.125,51.79391104891192,30141
45,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52790_cor_O8.fil,527.9,6.4e-05,0.125,52.34116244695605,30141
46,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52792_cor_O8.fil,527.92,6.4e-05,0.125,52.71187323509072,30141
47,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52794_cor_O8.fil,527.94,6.4e-05,0.125,53.01206627116064,30141
48,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52796_cor_O8.fil,527.96,6.4e-05,0.125,53.17341590134604,30141
49,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52798_cor_O8.fil,527.98,6.4e-05,0.125,53.40874898114032,30141
50,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52800_cor_O8.fil,528.0,6.4e-05,0.125,53.872730050311965,30141
51,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52802_cor_O8.fil,528.02,6.4e-05,0.125,54.058940676349394,30141
52,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52804_cor_O8.fil,528.04,6.4e-05,0.125,53.82991821888359,30141
53,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52806_cor_O8.fil,528.06,6.4e-05,0.125,54.43246466555359,30141
54,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52808_cor_O8.fil,528.08,6.4e-05,0.125,54.490756144862765,30141
55,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52810_cor_O8.fil,528.1,6.4e-05,0.125,54.43410738276484,30141
56,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52812_cor_O8.fil,528.12,6.4e-05,0.125,54.46164816659507,30141
57,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52814_cor_O8.fil,528.14,6.4e-05,0.125,54.62534328532228,30141
58,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52816_cor_O8.fil,528.16,6.4e-05,0.125,54.43330970782569,30141
59,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52818_cor_O8.fil,528.18,6.4e-05,0.125,53.8736261556973,30141
60,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52820_cor_O8.fil,528.2,6.4e-05,0.125,53.81724772987602,30141
61,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52822_cor_O8.fil,528.22,6.4e-05,0.125,53.410348663403205,30141
62,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52824_cor_O8.fil,528.24,6.4e-05,0.125,53.50345167933268,30141
63,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52826_cor_O8.fil,528.26,6.4e-05,0.125,53.34130566742336,30141
64,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52828_cor_O8.fil,528.28,6.4e-05,0.125,53.15704819737501,30141
65,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52830_cor_O8.fil,528.3,6.4e-05,0.125,53.43989278931269,30141
66,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52832_cor_O8.fil,528.32,6.4e-05,0.125,53.17112137631977,30141
67,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52834_cor_O8.fil,528.34,6.4e-05,0.125,52.82799988604303,30141
68,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52836_cor_O8.fil,528.36,6.4e-05,0.125,52.90908571059384,30141
69,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52838_cor_O8.fil,528.38,6.4e-05,0.125,52.54315590741826,30141
70,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52840_cor_O8.fil,528.4,6.4e-05,0.125,52.05020876533208,30141
71,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52842_cor_O8.fil,528.42,6.4e-05,0.125,52.15496337182795,30141
72,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52844_cor_O8.fil,528.44,6.4e-05,0.125,51.86263858331354,30141
73,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52846_cor_O8.fil,528.46,6.4e-05,0.125,51.85195155182362,30141
74,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52848_cor_O8.fil,528.48,6.4e-05,0.125,51.73316718528889,30141
75,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52850_cor_O8.fil,528.5,6.4e-05,0.125,51.56966746100172,30141
76,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52852_cor_O8.fil,528.52,6.4e-05,0.125,50.9700765722235,30141
77,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52854_cor_O8.fil,528.54,6.4e-05,0.125,50.75508257373061,30141
78,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52856_cor_O8.fil,528.56,6.4e-05,0.125,50.74509047989924,30140
79,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52858_cor_O8.fil,528.58,6.4e-05,0.125,50.65667024074978,30141
80,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52860_cor_O8.fil,528.6,6.4e-05,0.125,50.66707897677698,30141
81,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52862_cor_O8.fil,528.62,6.4e-05,0.125,50.41833153089691,30140
82,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52864_cor_O8.fil,528.64,6.4e-05,0.125,50.26054092455726,30140
